DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:31:24,53.0,5.0,9.0,3137.0,706.0,24.22,22.78,0.0,40.0,0.36,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:33:24,90.0,6.0,10.0,4991.0,882.0,25.64,22.77,0.0,39.0,0.23,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:35:24,93.0,7.0,11.0,5067.0,817.0,24.27,22.78,0.0,32.0,0.26,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:37:24,113.0,5.0,9.0,5747.0,935.0,24.26,22.88,0.0,35.0,0.19,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:39:24,133.0,6.0,10.0,6267.0,961.0,24.31,22.91,0.0,40.0,0.38,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:41:24,99.0,6.0,10.0,5332.0,801.0,24.33,22.88,0.0,41.0,0.21,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:43:24,70.0,5.0,9.0,3882.0,653.0,24.34,22.89,0.0,37.0,0.17,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:45:24,78.0,5.0,9.0,4339.0,747.0,24.34,22.9,0.0,43.0,0.28,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:47:24,79.0,6.0,10.0,4438.0,727.0,25.73,22.82,0.0,41.0,0.32,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:49:24,86.0,7.0,12.0,4754.0,780.0,25.75,22.83,0.0,35.0,0.23,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:51:24,87.0,7.0,12.0,4791.0,762.0,25.77,22.82,0.0,37.0,0.28,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:53:25,75.0,7.0,12.0,4244.0,684.0,25.8,22.77,0.0,40.0,0.46,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:55:25,46.0,7.0,12.0,2643.0,500.0,24.41,22.59,0.0,42.0,0.31,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:57:25,30.0,8.0,14.0,1786.0,418.0,24.31,22.51,0.0,43.0,0.37,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 10:59:25,22.0,9.0,16.0,1243.0,400.0,24.14,22.49,0.0,36.0,0.32,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:01:25,24.0,8.0,13.0,1242.0,405.0,23.94,22.68,0.0,43.0,0.25,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:03:25,26.0,8.0,14.0,1238.0,414.0,23.79,22.93,0.0,35.0,0.25,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:05:25,25.0,6.0,11.0,1322.0,436.0,23.76,22.95,0.0,44.0,0.3,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:07:25,34.0,5.0,9.0,1827.0,530.0,23.8,23.02,0.0,44.0,0.38,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:09:25,45.0,5.0,9.0,2421.0,610.0,23.87,23.08,0.0,38.0,0.24,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:11:25,52.0,6.0,10.0,2954.0,649.0,23.99,23.12,0.0,42.0,0.33,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:13:25,45.0,7.0,11.0,2649.0,592.0,24.07,23.01,0.0,42.0,0.24,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:15:25,55.0,6.0,11.0,3224.0,653.0,24.13,22.99,0.0,39.0,0.31,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:17:25,34.0,7.0,12.0,2228.0,496.0,24.15,22.77,0.0,38.0,0.29,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:19:25,39.0,6.0,10.0,2258.0,565.0,24.14,22.85,0.0,37.0,0.35,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:21:25,46.0,5.0,9.0,2617.0,620.0,24.18,22.92,0.0,37.0,0.29,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:23:25,46.0,6.0,10.0,2785.0,617.0,24.26,22.9,0.0,35.0,0.32,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:25:25,18.0,8.0,14.0,2416.0,742.0,24.23,22.15,0.0,35.0,0.23,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:27:25,20.0,8.0,13.0,1839.0,573.0,25.52,22.15,0.0,31.0,0.33,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:29:26,36.0,6.0,11.0,2157.0,638.0,25.48,22.33,0.0,38.0,0.36,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:31:26,31.0,6.0,11.0,1955.0,463.0,25.49,22.2,0.0,41.0,0.43,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:33:26,32.0,6.0,10.0,1811.0,497.0,24.12,22.21,0.0,39.0,0.37,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:35:26,55.0,6.0,10.0,2885.0,675.0,24.16,22.47,0.0,40.0,0.23,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:37:26,73.0,6.0,10.0,4116.0,759.0,24.25,22.67,0.0,40.0,0.28,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:39:26,92.0,6.0,10.0,5067.0,848.0,24.33,22.72,0.0,39.0,0.27,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:41:26,84.0,7.0,11.0,4799.0,745.0,24.42,22.61,0.0,34.0,0.23,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:43:26,49.0,7.0,12.0,2700.0,571.0,25.85,22.42,0.0,41.0,0.32,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:45:26,76.0,6.0,10.0,4116.0,757.0,24.49,22.56,0.0,37.0,0.24,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:47:27,111.0,6.0,11.0,5794.0,940.0,24.55,22.67,0.0,37.0,0.28,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:49:27,142.0,7.0,12.0,6940.0,1040.0,24.59,22.67,0.0,35.0,0.41,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:51:27,138.0,8.0,13.0,6702.0,955.0,24.7,22.55,0.0,40.0,0.24,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:53:27,108.0,7.0,12.0,5742.0,814.0,24.82,22.36,0.0,37.0,0.26,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:55:27,92.0,7.0,11.0,5142.0,759.0,24.94,22.18,0.0,42.0,0.31,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:57:27,95.0,7.0,11.0,5296.0,792.0,26.42,22.14,0.0,40.0,0.35,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 11:59:27,94.0,7.0,11.0,5309.0,785.0,26.49,22.05,0.0,40.0,0.19,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:01:27,89.0,7.0,11.0,5042.0,758.0,26.61,21.92,0.0,32.0,0.3,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:03:27,82.0,7.0,11.0,4742.0,706.0,25.31,21.79,0.0,34.0,0.35,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:05:27,63.0,7.0,11.0,3732.0,617.0,25.36,21.61,0.0,42.0,0.32,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:07:27,60.0,6.0,10.0,3521.0,598.0,25.47,21.52,0.0,36.0,0.25,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:09:27,49.0,6.0,9.0,2838.0,539.0,25.5,21.39,0.0,34.0,0.26,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:11:27,45.0,6.0,10.0,2559.0,525.0,26.94,21.31,0.0,35.0,0.38,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:13:28,48.0,7.0,11.0,2664.0,552.0,26.97,21.27,0.0,44.0,0.28,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:15:27,47.0,7.0,11.0,2713.0,545.0,26.99,21.25,0.0,38.0,0.25,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:17:27,36.0,7.0,12.0,2193.0,479.0,25.65,21.13,0.0,34.0,0.29,0.46,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:19:27,45.0,7.0,11.0,2507.0,564.0,27.07,21.19,0.0,38.0,0.23,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:21:27,56.0,7.0,11.0,3195.0,628.0,25.72,21.26,0.0,39.0,0.22,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:23:28,62.0,6.0,9.0,3644.0,661.0,25.82,21.26,0.0,40.0,0.3,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:25:28,71.0,5.0,9.0,4207.0,707.0,25.88,21.24,0.0,44.0,0.31,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:27:28,74.0,6.0,9.0,4364.0,712.0,25.96,21.19,0.0,35.0,0.28,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:29:28,67.0,6.0,9.0,4116.0,665.0,26.02,21.1,0.0,37.0,0.27,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:31:28,58.0,7.0,11.0,3498.0,619.0,28.82,20.99,0.0,37.0,0.26,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:33:28,62.0,7.0,11.0,3720.0,655.0,27.48,20.99,0.0,45.0,0.29,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:35:28,60.0,6.0,9.0,3693.0,632.0,26.15,20.94,0.0,40.0,0.2,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:37:28,43.0,6.0,10.0,2640.0,529.0,26.21,20.76,0.0,33.0,0.34,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:39:28,42.0,5.0,8.0,2514.0,537.0,26.25,20.74,0.0,42.0,0.38,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:41:28,41.0,6.0,10.0,2476.0,541.0,26.31,20.71,0.0,37.0,0.27,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:43:28,50.0,5.0,8.0,2973.0,612.0,26.35,20.75,0.0,40.0,0.4,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:45:28,55.0,5.0,8.0,3326.0,628.0,27.78,20.71,0.0,34.0,0.23,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:47:28,52.0,5.0,8.0,3159.0,607.0,27.88,20.61,0.0,38.0,0.27,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:49:28,58.0,5.0,8.0,3532.0,650.0,26.56,20.64,0.0,34.0,0.21,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:51:28,62.0,5.0,8.0,3782.0,673.0,27.98,20.64,0.0,37.0,0.2,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:53:29,58.0,5.0,8.0,3567.0,637.0,28.0,20.58,0.0,33.0,0.23,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:55:29,49.0,6.0,9.0,2987.0,598.0,28.06,20.48,0.0,39.0,0.31,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:57:29,46.0,5.0,8.0,2752.0,581.0,26.78,20.4,0.0,37.0,0.36,0.46,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 12:59:29,41.0,6.0,9.0,2539.0,550.0,26.82,20.25,0.0,43.0,0.47,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:01:29,46.0,6.0,9.0,2760.0,594.0,26.85,20.27,0.0,33.0,0.41,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:03:29,51.0,5.0,8.0,3154.0,622.0,28.28,20.3,0.0,37.0,0.29,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:05:29,47.0,5.0,8.0,2918.0,596.0,26.95,20.2,0.0,41.0,0.21,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:07:29,50.0,5.0,8.0,3041.0,614.0,27.04,20.2,0.0,36.0,0.24,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:09:29,51.0,5.0,8.0,3108.0,622.0,27.09,20.2,0.0,35.0,0.31,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:11:29,50.0,5.0,8.0,3084.0,610.0,27.11,20.17,0.0,43.0,0.24,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:13:29,51.0,5.0,8.0,3129.0,629.0,27.14,20.16,0.0,43.0,0.33,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:15:29,59.0,5.0,8.0,3578.0,664.0,28.54,20.18,0.0,39.0,0.35,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:17:29,55.0,6.0,10.0,3439.0,630.0,28.57,20.11,0.0,34.0,0.41,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:19:30,58.0,5.0,8.0,3547.0,659.0,27.24,20.1,0.0,42.0,0.37,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:21:30,64.0,5.0,8.0,3948.0,699.0,27.28,20.14,0.0,35.0,0.38,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:23:30,70.0,6.0,10.0,4234.0,725.0,27.33,20.17,0.0,42.0,0.28,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:25:30,72.0,5.0,9.0,4453.0,737.0,27.36,20.17,0.0,40.0,0.35,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:27:30,71.0,6.0,10.0,4399.0,725.0,28.8,20.15,0.0,38.0,0.33,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:29:30,63.0,6.0,10.0,3949.0,672.0,28.86,20.07,0.0,34.0,0.3,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:31:30,54.0,6.0,10.0,3477.0,628.0,28.91,19.94,0.0,42.0,0.29,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:33:30,49.0,6.0,10.0,3111.0,598.0,27.59,19.87,0.0,41.0,0.3,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:35:30,38.0,6.0,10.0,2532.0,536.0,27.62,19.71,0.0,39.0,0.33,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:37:30,42.0,7.0,11.0,2590.0,583.0,27.62,19.73,0.0,39.0,0.31,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:39:30,47.0,7.0,11.0,2924.0,602.0,27.63,19.72,0.0,37.0,0.27,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:41:31,33.0,7.0,11.0,2370.0,514.0,27.65,19.45,0.0,41.0,0.29,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:43:30,36.0,7.0,11.0,2284.0,541.0,27.66,19.48,0.0,41.0,0.28,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:45:31,56.0,6.0,10.0,3187.0,661.0,29.06,19.75,0.0,36.0,0.29,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:47:31,68.0,8.0,13.0,4039.0,732.0,30.47,19.87,0.0,36.0,0.43,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:49:31,48.0,9.0,17.0,3130.0,591.0,27.71,19.65,0.0,34.0,0.31,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:51:31,47.0,9.0,15.0,2862.0,610.0,29.07,19.68,0.0,35.0,0.44,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:53:31,44.0,10.0,18.0,2832.0,581.0,27.73,19.62,0.0,37.0,0.28,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:55:31,35.0,9.0,15.0,2383.0,538.0,27.74,19.43,0.0,33.0,0.3,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:57:32,52.0,8.0,13.0,3025.0,652.0,27.77,19.72,0.0,38.0,0.27,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 13:59:32,67.0,8.0,13.0,4102.0,752.0,27.77,19.95,0.0,36.0,0.3,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:01:32,73.0,8.0,14.0,4572.0,783.0,29.17,20.02,0.0,38.0,0.33,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:03:32,70.0,8.0,14.0,4564.0,760.0,29.19,19.94,0.0,34.0,0.41,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:05:32,48.0,10.0,18.0,3323.0,623.0,29.23,19.5,0.0,38.0,0.35,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:07:32,68.0,9.0,15.0,4060.0,753.0,27.83,19.82,0.0,43.0,0.35,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:09:32,65.0,9.0,15.0,4249.0,718.0,27.85,19.83,0.0,30.0,0.31,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:11:32,68.0,8.0,13.0,4267.0,753.0,27.87,19.88,0.0,37.0,0.24,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:13:32,76.0,8.0,13.0,4799.0,809.0,27.93,20.05,0.0,36.0,0.32,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:15:32,84.0,8.0,13.0,5193.0,851.0,27.99,20.17,0.0,40.0,0.29,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:17:32,81.0,8.0,14.0,5177.0,834.0,29.42,20.14,0.0,36.0,0.24,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:19:32,75.0,9.0,15.0,4840.0,793.0,28.07,19.96,0.0,43.0,0.25,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:21:32,72.0,8.0,14.0,4717.0,764.0,28.09,19.88,0.0,42.0,0.38,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:23:32,73.0,8.0,13.0,4604.0,777.0,28.14,19.76,0.0,43.0,0.36,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:25:32,77.0,8.0,13.0,4815.0,779.0,28.17,19.68,0.0,40.0,0.35,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:27:32,64.0,8.0,13.0,4255.0,705.0,29.55,19.45,0.0,39.0,0.33,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:29:32,65.0,8.0,13.0,4168.0,711.0,28.17,19.46,0.0,36.0,0.33,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:31:32,60.0,8.0,14.0,3968.0,674.0,28.19,19.37,0.0,35.0,0.28,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:33:32,62.0,8.0,13.0,3989.0,691.0,28.19,19.43,0.0,37.0,0.25,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:35:32,64.0,7.0,12.0,4084.0,703.0,28.21,19.47,0.0,37.0,0.27,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:37:32,73.0,7.0,12.0,4449.0,762.0,28.2,19.49,0.0,36.0,0.27,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:39:32,91.0,8.0,13.0,5290.0,840.0,29.6,19.49,0.0,39.0,0.31,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:41:32,90.0,8.0,13.0,5416.0,834.0,30.95,19.42,0.0,37.0,0.26,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:43:32,85.0,8.0,14.0,5111.0,812.0,28.21,19.38,0.0,37.0,0.23,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:45:32,76.0,8.0,13.0,4766.0,753.0,29.69,19.3,0.0,34.0,0.49,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:47:33,73.0,8.0,13.0,4588.0,752.0,29.73,19.27,0.0,39.0,0.21,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:49:33,76.0,8.0,13.0,4700.0,780.0,28.32,19.37,0.0,40.0,0.44,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:51:33,88.0,8.0,13.0,5277.0,844.0,28.3,19.46,0.0,40.0,0.42,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:53:33,94.0,7.0,12.0,5562.0,863.0,28.26,19.49,0.0,35.0,0.38,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:55:33,92.0,7.0,12.0,5448.0,815.0,28.25,19.42,0.0,38.0,0.22,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:57:33,57.0,8.0,13.0,3913.0,611.0,28.25,18.97,0.0,45.0,0.34,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 14:59:33,63.0,7.0,12.0,3882.0,680.0,29.58,19.1,0.0,40.0,0.36,0.47,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-12 15:01:33,67.0,8.0,13.0,4093.0,691.0,28.23,19.17,0.0,38.0,0.36,0.47,0.01,0.0,1.0
