Time,Temperature,Humidity,TVOC,CO,CO2,CH2O,PM10
2022-05-01 04:24,19.79,21.41,1272.0,0.72,523.0,23.0,11.0
2022-05-01 04:26,19.78,21.42,1267.0,0.71,523.0,23.0,11.0
2022-05-01 04:28,19.77,21.41,1274.0,0.76,521.0,23.0,11.0
2022-05-01 04:30,19.77,21.4,1265.0,0.49,522.0,23.0,11.0
2022-05-01 04:32,19.77,21.39,1259.0,0.83,524.0,23.0,11.0
2022-05-01 04:34,19.77,21.39,1257.0,0.68,522.0,23.0,11.0
2022-05-01 04:36,19.75,21.39,1260.0,0.63,520.0,23.0,11.0
2022-05-01 04:38,19.76,21.38,1253.0,0.79,520.0,23.0,11.0
2022-05-01 04:40,19.75,21.39,1253.0,0.69,517.0,23.0,11.0
2022-05-01 04:42,19.74,21.39,1264.0,0.63,521.0,23.0,11.0
2022-05-01 04:44,21.12,21.38,1255.0,0.57,518.0,23.0,11.0
2022-05-01 04:46,19.74,21.37,1234.0,0.65,518.0,23.0,11.0
2022-05-01 04:48,19.73,21.37,1231.0,0.57,513.0,23.0,11.0
2022-05-01 04:50,19.73,21.36,1233.0,0.51,514.0,23.0,11.0
2022-05-01 04:52,21.1,21.36,1213.0,0.69,512.0,23.0,11.0
2022-05-01 04:54,19.72,21.35,1214.0,0.54,513.0,23.0,10.0
2022-05-01 04:56,19.72,21.35,1221.0,0.48,511.0,23.0,10.0
2022-05-01 04:58,21.09,21.35,1236.0,0.64,511.0,23.0,10.0
2022-05-01 05:00,19.72,21.34,1235.0,0.85,510.0,23.0,10.0
2022-05-01 05:02,21.09,21.34,1233.0,0.66,506.0,23.0,10.0
2022-05-01 05:04,19.71,21.34,1224.0,0.77,505.0,23.0,10.0
2022-05-01 05:06,21.09,21.33,1214.0,0.75,509.0,23.0,10.0
2022-05-01 05:08,19.7,21.33,1201.0,0.56,506.0,23.0,10.0
2022-05-01 05:10,19.69,21.33,1217.0,0.73,506.0,23.0,10.0
2022-05-01 05:12,19.68,21.33,1214.0,0.62,506.0,23.0,10.0
2022-05-01 05:14,21.07,21.32,1202.0,0.5,507.0,23.0,10.0
2022-05-01 05:16,21.06,21.32,1194.0,0.61,505.0,23.0,10.0
2022-05-01 05:18,21.06,21.32,1196.0,0.53,501.0,23.0,10.0
2022-05-01 05:20,19.68,21.31,1187.0,0.53,501.0,23.0,10.0
2022-05-01 05:22,19.68,21.31,1199.0,0.66,500.0,23.0,10.0
2022-05-01 05:24,19.68,21.31,1199.0,0.47,502.0,23.0,10.0
2022-05-01 05:26,19.67,21.3,1203.0,0.66,498.0,23.0,10.0
2022-05-01 05:28,19.66,21.29,1181.0,0.59,493.0,23.0,10.0
2022-05-01 05:30,21.04,21.29,1178.0,0.66,494.0,23.0,10.0
2022-05-01 05:32,19.66,21.29,1171.0,0.61,494.0,23.0,10.0
2022-05-01 05:34,19.66,21.29,1167.0,0.56,491.0,23.0,10.0
2022-05-01 05:36,19.64,21.27,1148.0,0.68,488.0,22.0,10.0
2022-05-01 05:38,21.02,21.27,1148.0,0.64,491.0,22.0,9.0
2022-05-01 05:40,19.62,21.27,1150.0,0.61,490.0,23.0,10.0
2022-05-01 05:42,19.63,21.27,1150.0,0.77,490.0,23.0,9.0
2022-05-01 05:44,19.62,21.27,1141.0,0.58,488.0,23.0,9.0
2022-05-01 05:46,19.6,21.26,1140.0,0.44,485.0,23.0,9.0
2022-05-01 05:48,19.62,21.26,1146.0,0.79,483.0,23.0,10.0
